JGA1_FoxPos	JGA3_FoxPos	JGA5_FoxPos	JGA7_FoxPos	JGC1_NcolPos	JGC3_NcolPos	JGC5_NcolPos	JGC7_NcolPos	JGD1_ElavPos	JGD3_ElavPos	JGD5_ElavPos	JGD7_ElavPos
ARCH1012_Pipsqueak_BtbVII	0.591818908417201	0.98757036334635	1	1	1	0.986648317417673	1	0.987526462389419	1	1	1	1
ARCH1013_Hoxb4	1.01411634251029e-05	5.90797996741805e-05	0.000365702781135388	1.36485450630961e-07	0.803611674554864	0.862177221448885	0.907332422842973	0.588708509508678	0.00182914454374912	0.00344235196564844	1.88416814037648e-05	0.000234889364024923
ARCH1014_tll	0.110147655884072	0.699704722303881	0.236338191279831	0.110838454660007	0.29415790449271	0.118396621700854	0.33673416760439	0.757162352464404	0.506026170762383	0.311762116713418	0.175261828462661	0.10388511797236
ARCH1015_Homeodomains_egl_5	0.158959373806838	0.532772651252745	0.131621714381788	0.0796888225469416	1	0.495243161678789	0.496129442520609	0.95608305636604	0.260533320636628	0.000176981090242554	7.88477128784237e-05	0.000139681299799467
ARCH1016_ems	0.360716087013226	0.413818000136972	0.3346036808387	0.213643329327217	0.381394456449474	0.818484853340696	0.624519479253241	0.772272103893386	0.424272231495665	0.339647039755472	1	0.77966894222217
ARCH1017_TRA2	1	1	0.984718273487046	1	1	0.978178930871952	0.869936540045504	0.996752988149675	1	1	1	1
ARCH1018_IRF_IRF2	0.286323796057963	0.481773115851913	0.222467937720274	0.422714581946965	0.606328055789109	0.881536851562549	0.409635826995641	0.78248687771274	0.923962537804829	1	0.98190987965531	0.800330819077075
ARCH1019_IRF_IRF5_IRF4_IRF8	1	0.691788281226283	0.382116094658735	0.353167581518305	0.299729554316669	0.758528712586276	0.597546858792515	0.669461347407482	1	1	1	1
ARCH101_HuR	0.0915342263073544	0.752905829959912	0.339353315344935	0.0200313401400763	0.513958941759615	0.751646386608468	0.369292100636796	0.952719005100887	1	1	1	0.888764862829497
ARCH1020_IRF_IRF7	0.855276701546121	0.35482649547233	0.0356227471273684	0.274581397366181	0.646955728863626	0.71893406593126	0.666612575239394	0.771569457135093	1	1	1	1
ARCH1021_IRF_IRF9_IRF4_IRF8	1	0.532772651252745	0.236318064319212	0.4047401563373	0.381394456449474	0.485915896056257	0.489595479077039	0.325568240620495	1	1	1	1
ARCH1022_zf_C2H2_ZNF787	0.745297181576444	0.306827428515712	0.861126716558804	0.216334676238804	0.897220759790591	0.857137847015917	0.652090876349002	0.942671788760156	1	1	1	1
ARCH1023_MBNL2	1	0.692499182827932	0.405760717726913	0.808064385218401	0.897220759790591	0.69531233610245	0.936306919280736	0.651077903621065	0.823685843604883	1	1	1
ARCH1024_zf_C2H2_ZNF197	0.941577142597123	0.202941085043057	0.961134203978449	1	0.589847894830244	0.875565942792625	0.664296928109007	0.626933459328971	0.353320049835708	0.909797879753714	1	0.651951396578279
ARCH1025_zf_C2H2_ZNF124	0.945560941000397	0.863379561257942	0.795263611799308	0.940872897127824	0.694098359689548	0.975438304959253	0.956667057263689	0.705513711273359	1	1	1	1
ARCH1026_zf_C2H2_BCL11A	0.617611468653193	0.741215066372217	0.463377809435212	0.706850965302367	0.347749655105114	0.602875645358591	0.476564262520313	0.428225819569089	0.53652268356755	0.192312657528137	0.0705120912963035	0.266188383760576
ARCH1027_Ets_IRF_SPI1_IRF4_IRF8_Irf4_Irf8	0.89978160480459	0.740209655318041	0.560804304380088	0.658031546778221	0.159931696498632	0.68653091821998	0.477656968276984	0.526429152826357	0.662795953157445	0.557057167411054	0.504251685871693	0.767776362315219
ARCH1028_IRF_IRF4	0.798409742055334	0.628667306960667	0.376976156028428	0.474704699932151	0.90536515191349	0.847064570501825	0.926473531908777	0.845487419320671	0.59373072839071	0.313433291053697	0.10343883478644	0.364586252744996
ARCH1029_STAT_zf_C2H2_STAT2_ZNF71	1	0.472213392809459	0.42078409667666	0.62727635570046	0.648515812657503	0.661544636165896	0.409635826995641	0.900789188966156	1	1	0.622408018512162	1
ARCH102_islike_FOXL1_FOXC1	0.624615982922838	0.887602488201888	0.430608520541803	0.259069640433041	0.951525697046396	1	0.883145216416715	1	0.256363883828527	0.000404004134754758	0.000695149900888106	0.000957749595117023
ARCH1030_zf_C2H2_ZNF41	0.475428066277922	0.76720580352136	0.53932915215502	0.222257423840346	0.656206547369976	1	1	0.94563065246034	1	1	1	1
ARCH1031_zf_C2H2_PRDM1	0.985864044822019	0.911876623948013	1	0.720033167885355	0.813738230574029	0.771368290553156	0.710186896736689	0.835759567491362	0.447200625332476	0.745272607119839	0.740030057834751	0.530233259225005
ARCH1032_zf_C2H2_ZNF34	0.624615982922838	0.942856658401403	0.961134203978449	1	1	0.889559944931608	0.975066746388746	0.99128728839084	0.530349643165929	0.883097105504058	0.746148322918598	0.723746502546487
ARCH1033_HMGbox_Sox_pan	0.758954519248319	1	0.858768264708982	0.829648002774624	0.930843523828228	0.991440001423299	0.975511306947473	0.952719005100887	0.997780199904858	0.515830048129665	0.203512746597352	0.119906447531597
ARCH1034_zf_C2H2_Ets_BCL11A_SPI1_SPIB_Spib	0.617611468653193	0.596681302695908	0.957248259137015	0.914983157981344	0.281360794585619	0.806482580552248	0.366661794930597	0.54811189159215	0.4327774508683	0.338195992864293	0.185745613384839	0.578328681712787
ARCH1035_HMGbox_Sox_TCF7	0.77962885129417	1	1	1	1	1	1	1	1	1	1	1
ARCH1036_HMGbox_Sox_Tcf7	0.911985722988341	1	1	0.890311016195803	1	1	1	1	1	1	1	1
ARCH1037_IRF7	1	0.626539172864416	0.364450279344124	0.48274916437628	0.977451061940125	1	0.996007969013005	1	0.641600976485771	0.80869543935126	0.646505568767628	0.801654521608466
ARCH1038_YBX1	0.445237423454824	0.499805588530751	0.697240048609232	0.591947939458034	0.761156105352607	0.653129400200337	0.556300694645861	0.319462699113221	0.959903560278651	1	1	1
ARCH1039_zf_C2H2_Zfp740	1	0.799576246387088	0.872701010506917	1	0.634124999000612	0.953891008201368	0.936306919280736	0.490288760500203	1	1	1	1
ARCH103_zf_C4_Nuclear_receptors_nhr_65	0.800546442087051	1	0.712120798717224	0.473810185452869	0.561291395626567	0.531738884684553	0.368466627777132	0.836204676040441	1	0.813473757708785	1	0.571028723930152
ARCH1040_zf_C2H2_ZNF449	1	0.667287950477746	0.788448005707666	1	0.513958941759615	0.475008555594812	0.439589134929714	0.168019979298287	1	1	1	1
ARCH1041_GCM_GCM1	1	1	1	1	0.980759283889131	0.994870757534171	0.994512729292135	0.841742833423453	1	1	1	1
ARCH1042_zf_C2H2_lola	1	1	1	1	0.770546465884276	0.882896216423859	0.66111728948697	0.507202280429859	1	1	1	1
ARCH1043_zf_C2H2_ZNF793	1	1	1	1	0.879117347475416	0.881536851562549	0.45515604033489	0.38747299766174	1	1	1	1
ARCH1044_zf_C2H2_ZNF449	1	0.934280662083427	1	1	0.706837456916806	0.762387824160167	0.94026028175723	0.711482721513696	1	1	1	1
ARCH1045_TFCP2	0.995966466586823	0.923491483888404	1	1	0.909257452887471	0.0907757252299121	0.693570777051687	0.628382536014347	1	1	1	1
ARCH1046_PH0126.1_Obox6	0.702330512570612	0.298467808163868	0.158330956177711	0.101733993183673	0.999633710212929	0.991440001423299	1	0.771752136274575	0.218253020760726	0.276021533869999	0.268795602218584	0.238545719892133
ARCH1047_ETV6_ETV7_ELF3	1	0.766064904343577	0.508240477486841	0.4047401563373	0.475368681045624	0.566420267772274	0.532326266888147	0.587024047182847	1	0.921852393551377	1	0.701971766221085
ARCH1048_EHF_ELF3_ELF5_Ets98B	0.941577142597123	0.955023653862637	0.677343689534925	0.982516404870126	0.232071419021352	0.1141914978794	0.195883707240395	0.803117582206058	0.655389793633732	0.265611105261544	0.649015152159628	1
ARCH1049_TRP2	0.974156507477479	0.504721433912629	0.64083293513594	0.795730027116885	1	0.981072194612278	1	0.912751167267463	0.70934547404874	0.302439550228162	0.82309902179838	0.526874345160196
ARCH104_CG4956	0.731063225001948	1	0.844690557451755	0.584972419639185	1	1	1	0.950133271549163	1	1	1	1
ARCH1050_Pcbp2	0.648458424693203	1	0.815326721510901	0.670637679859556	0.876899103825301	0.738476839950658	0.539837084136381	0.761137569234699	0.756705015978802	0.56856218425653	0.419462160609981	0.326033899582627
ARCH1051_TF3A	0.998623156670096	1	0.937147445911166	1	0.946970414464623	0.846455332086934	0.985551869973991	0.979923980486913	0.846981733024809	0.913020729870404	0.966801563264757	0.966962376253432
ARCH1052_Unknown2	0.866214924008941	0.95691005511689	0.899573019305294	0.887333368283342	0.999986780080432	1	1	0.987526462389419	0.773865739308335	1	0.944859465362509	1
ARCH1053_HNRNPA2B1	1	1	1	1	1	1	1	1	1	1	1	1
ARCH1054_zf_C2H2_ZNF485	0.362350237794344	0.770081318901621	0.409863642861709	0.365699436606588	1	0.958666253809438	0.849613787120756	0.810116688561581	0.730015552527264	0.728977940428363	0.479816960058215	0.884795036948861
ARCH1055_zf_C2H2_ZNF480	0.993000580820214	0.904831693663837	1	1	0.855202434931628	1	1	0.906649594241832	1	1	1	1
ARCH1056_zf_C2H2_ZNF10	1	1	1	1	1	0.994663076225175	0.932207279459176	0.999875681597542	1	1	1	1
ARCH1057_STB5	0.920803224170094	0.99825170334489	0.418709388957338	0.22904938875906	0.512799529449353	0.518065096119169	0.234603104800207	0.74537230035724	1	1	1	1
ARCH1058_zf_C2H2_ZNF222	1	0.807302519543836	0.589217096125993	1	0.65783913551081	0.938908957387548	0.828693765443784	0.730200152713947	0.956657092998493	0.666111643058322	1	1
ARCH1059_T_box_Tbx3	1	0.49302915256572	0.700607768069054	0.984794055757717	0.456253545432388	0.258482270650811	0.511463724122898	0.558927857716337	0.929364007475043	1	1	1
ARCH105_zf_C2H2_ZBTB20	0.068374959301055	0.00883515811803706	0.0795166323018133	0.0086556808432131	0.628705199613724	0.656263104339264	0.184986801556632	0.609333135695032	0.513638130251651	0.671852209649036	0.221659706158998	0.823697998115192
ARCH1060	0.0109178333983131	0.000163529995720812	3.5005265691304e-06	0.000191501745520548	0.918758074830357	0.769871227433427	0.516148418673273	0.658372691659602	0.492789635737199	0.477192411488236	0.154571026441423	0.375187402609449
ARCH1061_nit-4	0.920803224170094	0.764418800838163	1	0.444813707046477	1	1	1	0.947877482108929	0.849296378182732	0.437880931172231	0.315946617860781	0.542924923470481
ARCH1062_ZNF354C	0.549860448473118	0.802946630027963	0.736833110174231	0.610108997603228	0.762587066519943	0.95881537987101	0.893645856344661	0.657208224711544	0.982630680991116	1	1	1
ARCH1063_islike_ERG_FEV_FLI1_ETV6_ETV7_ELF4_ELF1_Eip74EF_ELF2_EHF_ELF5_ELF3_Elf5	0.83009505760455	0.0171271386290501	0.0252340437463802	0.761494961602356	0.660844552618391	0.978178930871952	0.830115398829974	0.580111280662682	0.708604152830568	0.990052360946111	1	1
ARCH1064_islike_ERG_FEV_FLI1_Eip74EF_ELF4_ELF2_ELF1	0.62471619218831	0.344187796365245	0.0255888735716348	0.908566806947283	0.879117347475416	1	1	0.661742338363383	0.670528064850509	0.364577402751814	1	0.526173077803361
ARCH1065_islike_ERG_FEV_FLI1_ETV4_ETV5	0.946062333552137	0.498955868557734	0.891027945427643	0.941112953732189	1	1	0.946950338703828	0.89580651112657	0.207213568633434	0.264844624081325	0.0923847444338448	0.239520442365922
ARCH1066_SPDEF_Ets_SPIC_Spic_SPI1_SPIB	0.393439564835349	0.0743593956368682	0.46293600002065	0.678352270304701	0.994193762721041	0.981202964372573	0.795692971791903	0.922584352641653	0.674412168394244	0.403377310811737	1	0.557624862482677
ARCH1067_Ets_SPIB	0.432234886636756	0.607342571417687	0.214569033917043	1	0.933607984272971	1	0.998885698451561	0.950133271549163	0.519306194083621	0.606247315799768	1	0.787790033915754
ARCH1068_Ets_SPIB	0.840057904594852	0.663262567769635	0.839293358316024	1	0.808815986939494	1	0.890351238467301	0.772044359230113	1	0.808474860543134	1	1
ARCH1069_Ets_SPI1_Spi1	0.335840199369966	0.0504688020609898	0.897487724328751	0.961091895617956	0.936484042610742	0.991440001423299	0.893645856344661	0.950133271549163	0.800293703615487	1	1	1
ARCH106_POU2F2	0.0556087536282132	0.35053821942372	0.106036762846263	0.0649663426281767	0.200149102347587	0.0607484317820562	0.168922498794026	0.371901566663128	0.418978302490682	0.304845637647233	0.314517127259148	0.812938250702851
ARCH1070_Ets_ETV2_Etv2	1	0.0470678759551879	0.62827547979884	0.712309355796427	0.656206547369976	0.836263273738232	0.703531520966998	0.813818318514995	0.73798740933911	0.671852209649036	1	1
ARCH1071_Ets_ETS1_ERG_ETV5_Ets1_Erg	0.816926215704703	0.00926041066720813	0.344250320423789	0.902323867833443	0.236084991792926	0.769871227433427	0.552263607230178	0.325568240620495	0.819589618668475	1	1	1
ARCH1072_Ets_Elf2	0.457511461111746	0.396323131461538	0.307082403517384	0.954316817724014	0.818638987125652	0.975099095405757	0.679055242765075	0.669461347407482	0.758327171788556	0.0711082540781956	0.298688565520566	0.761803665344065
ARCH1073_ATHB20	0.388933572245715	0.876528702726385	0.0386192901204216	0.0137604672044339	0.00858286153630958	0.176423299387924	0.0325124709877157	0.35827746836279	0.457018800558747	0.644116606803006	0.0817964759007124	0.516188599145384
ARCH1074_ANAC062	1	0.73145560104369	0.499063832628924	0.296457129073341	0.879117347475416	0.314347345308999	0.362106819400775	0.419071458433547	0.627774508519589	0.671769868124882	0.367719845298238	0.542987513973182
ARCH1075_Brn2	0.990608373547319	1	0.915239659274864	1	0.909524167273268	0.797600392203805	0.722855788949467	0.753438387863563	0.907720331988019	1	1	1
ARCH1076_HMGbox_Sox_SOX8	0.447428696102781	0.872546192891131	1	1	1	0.912874151261317	1	0.848141375750745	0.132704135255405	1	0.746148322918598	0.278772814958063
ARCH1077_HMGbox_Sox_SOX8_SOX10_SOX9_Sox10	0.564896481179311	1	1	0.76956590868273	0.915027835218014	1	1	0.975843012522564	0.892440976699331	0.354378225230061	0.396171668723883	0.339181535790282
ARCH1078_HMGbox_Sox_SOX10_SOX9_Sox10	0.723900235185352	0.948416043665459	0.915239659274864	1	0.696481421818382	0.852424762418683	0.976181080785172	1	0.71647453131736	1	1	1
ARCH1079_HMGbox_Sox_SOX21_SRY	0.543684030383543	0.903363969020846	0.92231701592294	0.89241600595714	1	0.958666253809438	0.953967784726317	0.998209910872059	0.393581547789414	1	0.703665274085103	0.565725405081013
ARCH107_zf_C2H2_br	0.920803224170094	0.107515348392908	0.132822853627156	0.230257506078075	0.027120743678393	0.045377763059555	0.0379847181356601	0.289873026565211	0.0361297232858252	0.311762116713418	0.124265559372771	0.0491404073125411
ARCH1080_HMGbox_Sox_SOX15_SOX14_SOX2_Sox1	0.120183430610916	0.903363969020846	0.957248259137015	1	0.95116492489204	0.994663076225175	1	0.979923980486913	0.462307658994372	1	1	0.643472143382905
ARCH1081_HMGbox_Sox_SOX7	0.127710125154163	0.863379561257942	0.690394245650306	1	1	1	1	1	0.57929055171635	1	1	0.961902498561475
ARCH1082_HMGbox_Sox_SOX18	0.763741855968483	0.701108821941828	0.690833074232176	0.696906899308234	0.753261521634011	0.709282831036381	0.684014422653987	0.975843012522564	0.60582258138602	0.411024127116509	0.163546025302353	0.374851100963644
ARCH1083_HMGbox_Sox_SOX18_Sox17	0.0152371489196583	0.281360645803434	0.149007868950146	0.191534950153333	0.957392055381547	0.994663076225175	1	0.980732887630061	0.122407414260961	1	1	0.924559217991071
ARCH1084_HMGbox_Sox_Sox3	0.191071674750613	0.970850116415351	0.972467471157372	1	0.972862962670944	0.983782031134075	0.950214843372562	0.998209910872059	0.662795953157445	1	1	0.998393010751262
ARCH1085_zf_C2H2_sens	1	0.810089989131649	0.505462824666693	0.942580657579956	1	1	1	0.930737934329344	1	1	1	1
ARCH1086_THAP_finger_CG14860	0.826939877954285	0.89757233088837	0.521392299269439	0.250192931453911	0.302971923412558	0.156554078281931	0.343711907315476	0.247141178936687	0.374069764549606	0.987702584502356	0.933006367132321	1
ARCH1087_zf_C2H2_BCL6_BCL6B	0.933806251759404	0.99825170334489	0.800037382204585	0.787617233732175	0.951307452444988	0.928831680465468	0.746259466126668	0.852557369716858	1	1	1	1
ARCH1088_zf_C2H2_ZSCAN23	0.214144098827784	0.466042262207281	0.44567985151258	0.280106751451935	0.914760338945586	0.47386812263422	0.828276517702355	0.848424592040301	1	0.958070374823964	1	0.887847449820555
ARCH1089_Homeodomains_POU6F1	0.432898139848368	0.73145560104369	0.0814700692904157	0.220017084537369	0.497548650539141	0.748738700944887	0.357230388455682	0.26891536495291	0.192880272605375	0.0706023269893431	0.163546025302353	0.0918524450610746
ARCH108_Pou1f1	0.200078029162499	0.801976270089224	0.262415936213358	0.751809456357131	0.0762602025632046	0.111663252346264	0.0606599454291326	0.843000557983836	0.79831134177869	0.332669438402682	0.0375651907607223	0.197966402767581
ARCH1090_Homeodomains_POU6F1_POU1F1_POU3F2_POU3F1_POU3F4	0.0034050047762314	0.174521284251573	0.0482337594465145	0.0589248100058596	0.352684805443963	0.18333533451839	0.406860248440086	0.23767354144556	0.00119681011647141	0.00785957561423374	0.0046650958225098	0.0117642681514874
ARCH1091_Homeodomains_POU6F1	0.641857451589583	0.557249719775781	0.106036762846263	0.643461276465844	0.936449634314822	0.854835180369541	0.644244426084564	0.952719005100887	1	0.431388981882769	0.0372152292850938	0.0559096970337181
ARCH1092_POU2F2	0.711557250611095	1	0.532836856138874	0.87099691444107	0.999633710212929	0.381714999906504	0.0894556063087644	0.979923980486913	0.992080148456542	0.108002239283223	0.0725861111209118	0.364586252744996
ARCH1093_POU3F2	0.111904824957827	0.307472792514392	0.016744221581239	0.00432924519548384	0.0354676135757375	0.0036493654627826	0.00255205346733924	0.349879521976	0.218181262548049	0.219234850401887	0.020892335102262	0.119906447531597
ARCH1094_POU3F1	0.250949467543201	0.864566493279802	0.536529349587766	0.163657355366736	0.00858286153630958	0.000712714018621756	0.00087633356523704	0.134333608799435	0.111354923898529	0.0367680538066311	0.00189074622898391	0.00446956621531251
ARCH1095_zf_C2H2_her	0.792807350687935	1	0.842698114956421	1	0.975842095566516	1	1	1	0.280348730015376	0.750391066633609	0.809535004652746	0.805288393134808
ARCH1096_zf_C2H2_sens	0.333143656000497	0.512392348649786	0.831521404929945	0.398063269018102	1	0.994852585511176	0.816565367663508	0.880308815417672	1	0.936941139014397	0.211727576514831	0.513023495731279
ARCH1097_zf_C2H2_sens_2	0.862943120940218	0.790226232348166	0.997375446222148	0.356310110336982	0.944201180733742	0.974235268581161	0.396518380575863	0.545421857773587	1	0.665975666692244	0.267828884010561	0.434070451834381
ARCH1098_Doublesex_DM_dsx	0.529216099026785	0.929621748688921	1	0.996548027411094	0.227173264385422	0.652468007774769	0.30313492872788	0.942671788760156	1	1	1	1
ARCH1099_Myb_CG8765	1	0.869864586649138	0.877805343657508	0.89241600595714	0.879117347475416	0.975438304959253	0.855735370608367	0.98280387025676	1	1	1	1
ARCH109_DPRX	0.896400485394207	1	0.408701383499224	0.903885591844579	1	0.995722742458845	0.771455562591511	1	0.281312706883845	0.0634470909947405	0.105045956198571	0.307516263325709
ARCH10_GATA2_GATA3_GATA3	0.141783535292967	0.02970979989078	0.209645559830307	0.0178784830044901	0.946970414464623	0.721022724195245	0.890245761565622	0.73643887986004	1.7378266566935e-10	1.62813833250639e-11	1.95014256840969e-07	1.22424879147274e-09
ARCH1100_zf_C2H2_ZNF337	0.683289784997065	0.821536794638003	0.480197409965429	0.394109121306013	0.946970414464623	0.71688858528254	0.662478895450139	0.927895537623991	0.705136139067571	0.627419399364773	0.64476229011413	0.382399277520988
ARCH1101_zf_C2H2_ZNF3	0.0897516438364126	0.307549820240415	0.0744722593988024	0.00263546019041973	0.463315754715139	0.0226994963655452	0.139816393005223	0.853633091862218	0.94281127235427	0.356075929768044	0.284516316016028	0.205037330561537
ARCH1102_zf_C2H2_ZNF154	0.455628853695719	1	0.364450279344124	0.928420368828011	0.751672287392791	0.140704766593188	0.24956241566149	0.247141178936687	1	1	1	1
ARCH1103_zf_C2H2_ZNF433	0.36330812798209	0.922500896131608	0.915239659274864	0.633314872329217	0.595573834013069	0.489841106997951	0.267039559585691	0.218423897134992	0.293721656423552	0.354378225230061	0.449763052475995	0.227270524267418
ARCH1104_zf_C2H2_ZNF525	0.620199048498928	0.99825170334489	0.821139414906473	0.597737412589349	0.415131888889425	0.286103937156686	0.0329755415176661	0.460645254119519	0.883125340275379	0.286024999749706	0.293318331092125	0.263192213202477
ARCH1105_bZIP_skn_1	0.427288207826273	0.403214868309237	0.339109933685685	0.400196976023056	0.818234426326125	0.940977864232493	0.992498608799661	0.929025415983784	0.925384837293637	0.179874055202996	0.936053564182663	0.549016146264713
ARCH1106_zf_C2H2_ZNF24	0.260839423847616	0.76349176429744	0.149007868950146	0.4047401563373	0.204861162746493	0.320498199453743	0.347458047058837	0.839435020420077	0.777558921086027	0.593130105825396	0.555526943969801	0.711355317687934
ARCH1107_Homeodomains_PBX2_Pbx2	0.189632408917446	0.692499182827932	0.0643776769338474	0.0429281926297385	0.570505856777639	0.256380133255833	0.225780291666972	0.191261519625898	0.000131350277051863	0.000257424998291839	2.3684607692976e-07	0.000182193033243687
ARCH1108_bZIP_NFE2L1	0.0539757083810034	0.0470678759551879	0.243397809017225	0.0155999973607582	0.47786878955116	0.600327832284507	0.475161566887025	0.674093647188966	0.4548053546009	0.426779304222118	0.577325681710001	0.769183242601794
ARCH1109_PBX1	0.0636583041644345	0.0633027378323627	0.0346247083775099	0.0223792225349375	0.139666325390262	0.0602385419818731	0.125837559322253	0.0528483726209576	0.00180462579384404	0.206403860917056	0.0282601715497641	0.0817175906466443
ARCH110_ems	0.625324722010593	0.824924696396768	0.306835626799577	0.787617233732175	0.774869551600229	0.769871227433427	0.571950330260307	0.980292761709806	0.606177324122612	0.295833025356053	0.695996573931082	0.296949615517171
ARCH1110_Dfd	0.427288207826273	0.699704722303881	0.364450279344124	0.68709691433833	0.977451061940125	1	1	1	0.862828594991565	0.328599264338068	0.366686383658216	0.191361578813771
ARCH1111_POU2F1	0.110488783896916	0.922619187660951	0.141069899523878	0.247186240874117	0.869892407532687	0.85168792282617	0.777166532930776	0.906386916338814	0.208169261515987	0.0623275937273549	0.00937264306977265	0.172963936997569
ARCH1112_POU2F1	0.0482208561428715	0.731700642684267	0.388867340778484	0.251600077298535	0.229473383250045	0.376802589737667	0.114452534550173	0.729955317841106	0.878958909064813	0.860201386786846	0.269696727242141	0.066833324008912
ARCH1113_POU3F1	0.152488285474872	0.556082954443389	0.193093638864319	0.164154688806125	0.65783913551081	0.96914235706642	0.827151373590998	0.980292761709806	0.765533720297799	0.193535564345156	0.37249079535225	0.853778136575657
ARCH1114	1	1	1	1	1	1	0.954996283318005	0.987526462389419	0.892440976699331	0.917598931418931	1	0.966962376253432
ARCH1115_Unknown6	0.636410421788223	1	0.469899602678336	0.280729322978515	0.649685318386803	0.900478184561329	0.700772471891809	0.950133271549163	1	0.97369574184095	1	0.664769689933634
ARCH1116_MADS_box_SRF_Mef2a	0.776572101275116	0.400004861095307	0.0803181979790503	0.187384909180561	0.330165671573361	0.22240287924381	0.249111014175674	0.690588949893807	1	1	1	1
ARCH1117_BORCS8_MEF2A_MEF2B_MEF2C_MEF2D_MADS_box_SRF_MEF2C_MEF2A_MEF2D_MEF2B	0.311268758383164	0.486133447195355	0.0016721194126722	0.112099694616278	0.230954291258972	0.564472889663315	0.302889883147973	0.930468841860518	1	1	1	0.975532309472023
ARCH1118_TBP_Tbp	0.360475753688801	0.201622099197805	0.584475873815081	0.182827623168142	0.522990925282112	0.451041896724128	0.516148418673273	0.843564454219903	0.401937869948952	0.580657111291695	0.290163654836681	0.65173134769709
ARCH1119_zf_C2H2_ZNF284	0.974545657012176	0.521306103120923	0.992698758135098	0.934051009781802	0.475468589102581	0.545523735829178	0.502175848190228	0.756248193057322	0.27611106428001	0.13959947320766	0.296675565464827	0.578328681712787
ARCH111_prd	1	0.942856658401403	0.829223417031159	0.62727635570046	0.637319989001716	0.806030410084019	0.536503606313781	0.53176166213061	1	0.443677427468061	0.272453507775886	0.271995000076464
ARCH1120_AT1G69570	0.974545657012176	0.52964898264489	0.093823166537767	0.144310282186026	0.792062655480027	0.86935420558307	0.849192260608747	0.89580651112657	0.977555268553069	0.569286290738237	0.100894824417602	0.79113931988954
ARCH1121_ABF1	0.9108491661653	0.219279622134405	0.737765606418152	0.930262357505554	0.547996806715781	0.640950106519682	0.30380441380009	0.276649987470531	1	1	1	1
ARCH1122_Homeodomains_NKX2_8_Abd_B	0.827349744822076	0.820039265489071	0.956704630446727	0.816769844605929	0.869892407532687	0.890892847299878	0.938295354115145	0.987526462389419	0.562415484569629	1	0.877061213869462	0.681097694764666
